STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,population,area_km2,population_density,log_population_density,observations,diversity,total_birds,population_summary,area_km2_summary,population_density_summary,log_population_density_summary,log_observations,log_total_birds,nlcd_code,nlcd_class,pop_density_group
48,453,001919,1400000US48453001919,48453001919,19.19,Census Tract 19.19,TX,Travis County,Texas,CT,4432254,0,3652,4.45177431760844,820.3470660125262,6.710945755828307,1101.0,99.0,3075.0,3652.0,4.45177431760844,820.3470660125262,6.710945755828307,7.004881989712859,8.031385330625534,22,Developed,Medium density
48,029,161400,1400000US48029161400,48029161400,1614,Census Tract 1614,TX,Bexar County,Texas,CT,10999478,0,7395,10.970414727166636,674.0857281983477,6.514839687546404,267.0,79.0,805.0,7395.0,10.970414727166636,674.0857281983477,6.514839687546404,5.5909869805108565,6.692083742506628,23,Developed,Medium density
48,029,181824,1400000US48029181824,48029181824,1818.24,Census Tract 1818.24,TX,Bexar County,Texas,CT,2664030,2118,3597,2.6418640969244582,1361.5386212286503,7.217104871991553,285.0,57.0,866.0,3597.0,2.6418640969244582,1361.5386212286503,7.217104871991553,5.655991810819852,6.7650389767805414,23,Developed,Medium density
48,029,171301,1400000US48029171301,48029171301,1713.01,Census Tract 1713.01,TX,Bexar County,Texas,CT,1126423,0,3211,1.1233882769813834,2858.317169401272,7.958338123350515,11.0,10.0,82.0,3211.0,1.1233882769813834,2858.317169401272,7.958338123350515,2.4849066497880004,4.418840607796598,22,Developed,High density
48,029,191813,1400000US48029191813,48029191813,1918.13,Census Tract 1918.13,TX,Bexar County,Texas,CT,2827853,0,6904,2.8227424268008487,2445.848382923354,7.802556101132101,44.0,23.0,142.0,6904.0,2.8227424268008487,2445.848382923354,7.802556101132101,3.8066624897703196,4.962844630259907,23,Developed,High density
48,029,172004,1400000US48029172004,48029172004,1720.04,Census Tract 1720.04,TX,Bexar County,Texas,CT,23479143,48265,12397,23.55170552102456,526.3737689371678,6.267909536120219,734.0,72.0,2129.0,12397.0,23.55170552102456,526.3737689371678,6.267909536120219,6.5998704992128365,7.6638772587034705,52,Shrub/Scrub,Medium density
48,453,002319,1400000US48453002319,48453002319,23.19,Census Tract 23.19,TX,Travis County,Texas,CT,713143,0,2258,0.710984463274774,3175.878119192249,8.063654270043612,2.0,2.0,53.0,2258.0,0.710984463274774,3175.878119192249,8.063654270043612,1.0986122886681098,3.9889840465642745,23,Developed,High density
48,453,002419,1400000US48453002419,48453002419,24.19,Census Tract 24.19,TX,Travis County,Texas,CT,1355523,0,4325,1.3767695727414309,3141.4116680310103,8.05274583124866,5.0,5.0,11.0,4325.0,1.3767695727414309,3141.4116680310103,8.05274583124866,1.791759469228055,2.4849066497880004,23,Developed,High density
48,091,310703,1400000US48091310703,48091310703,3107.03,Census Tract 3107.03,TX,Comal County,Texas,CT,74226147,194717,10647,74.42765115388016,143.05167279815382,4.970172074084797,475.0,87.0,1283.0,10647.0,74.42765115388016,143.05167279815382,4.970172074084797,6.16541785423142,7.157735484249907,52,Shrub/Scrub,Low density
48,453,002434,1400000US48453002434,48453002434,24.34,Census Tract 24.34,TX,Travis County,Texas,CT,55769460,6,1935,55.78165486839519,34.68882385374217,3.574837582454775,363.0,76.0,1325.0,1935.0,55.78165486839519,34.68882385374217,3.574837582454775,5.8971538676367405,7.189922170745808,71,Grassland,Low density
48,453,002432,1400000US48453002432,48453002432,24.32,Census Tract 24.32,TX,Travis County,Texas,CT,44470093,14350,6216,44.46383274718294,139.7990145236371,4.947333444577553,231.0,58.0,1226.0,6216.0,44.46383274718294,139.7990145236371,4.947333444577553,5.44673737166631,7.112327444710911,71,Grassland,Low density
48,029,121905,1400000US48029121905,48029121905,1219.05,Census Tract 1219.05,TX,Bexar County,Texas,CT,7888311,674,6906,7.89345007081495,874.9026012762247,6.775254898997063,85.0,34.0,328.0,6906.0,7.89345007081495,874.9026012762247,6.775254898997063,4.454347296253507,5.796057750765372,22,Developed,Medium density
48,029,191810,1400000US48029191810,48029191810,1918.10,Census Tract 1918.10,TX,Bexar County,Texas,CT,4311583,0,6874,4.26969023291557,1609.9528595792463,7.384581121159303,2.0,2.0,3.0,6874.0,4.26969023291557,1609.9528595792463,7.384581121159303,1.0986122886681098,1.3862943611198906,23,Developed,High density
48,029,152000,1400000US48029152000,48029152000,1520,Census Tract 1520,TX,Bexar County,Texas,CT,45803349,734943,2830,46.519466141706644,60.83474800375636,4.124465471884615,1872.0,137.0,9524.0,2830.0,46.519466141706644,60.83474800375636,4.124465471884615,7.5352967024440884,9.161675199994901,52,Shrub/Scrub,Low density
48,029,162004,1400000US48029162004,48029162004,1620.04,Census Tract 1620.04,TX,Bexar County,Texas,CT,54470110,597647,3529,55.046827015899794,64.10905389661568,4.176063616297178,1466.0,131.0,5984.0,3529.0,55.046827015899794,64.10905389661568,4.176063616297178,7.2909747781429814,8.697011617992073,52,Shrub/Scrub,Low density
48,029,980005,1400000US48029980005,48029980005,9800.05,Census Tract 9800.05,TX,Bexar County,Texas,CT,39656004,1780,41,39.65523285622263,1.0339114675899916,0.7099607704204652,2913.0,136.0,9257.0,41.0,39.65523285622263,1.0339114675899916,0.7099607704204652,7.97728198675515,9.133243321591216,42,Forest,Low density
48,479,001806,1400000US48479001806,48479001806,18.06,Census Tract 18.06,TX,Webb County,Texas,CT,6873176,141201,9513,6.996641109951463,1359.652417567834,7.215719582501698,218.0,46.0,731.0,9513.0,6.996641109951463,1359.652417567834,7.215719582501698,5.389071729816501,6.595780513961311,52,Shrub/Scrub,Medium density
48,479,001720,1400000US48479001720,48479001720,17.20,Census Tract 17.20,TX,Webb County,Texas,CT,2646107,0,4914,2.639582505370997,1861.658042512799,7.5297598016941585,2.0,2.0,4.0,4914.0,2.639582505370997,1861.658042512799,7.5297598016941585,1.0986122886681098,1.6094379124341003,23,Developed,High density
48,441,980000,1400000US48441980000,48441980000,9800,Census Tract 9800,TX,Taylor County,Texas,CT,7906796,0,0,7.910981784390975,0.0,0.0,2.0,2.0,3.0,0.0,7.910981784390975,0.0,0.0,1.0986122886681098,1.3862943611198906,52,Shrub/Scrub,Low density
48,491,020113,1400000US48491020113,48491020113,201.13,Census Tract 201.13,TX,Williamson County,Texas,CT,5996187,17955,2595,6.003763521932243,432.2288828532721,6.07126618615744,56.0,37.0,149.0,2595.0,6.003763521932243,432.2288828532721,6.07126618615744,4.04305126783455,5.0106352940962555,23,Developed,Medium density
48,491,020508,1400000US48491020508,48491020508,205.08,Census Tract 205.08,TX,Williamson County,Texas,CT,4976787,12662,4919,4.98370637214932,987.0164156317633,6.895699312621746,10.0,8.0,21.0,4919.0,4.98370637214932,987.0164156317633,6.895699312621746,2.3978952727983707,3.091042453358316,42,Forest,Medium density
48,491,020410,1400000US48491020410,48491020410,204.10,Census Tract 204.10,TX,Williamson County,Texas,CT,2675540,1128,6275,2.636843588436822,2379.73918040393,7.7751662984471865,221.0,54.0,895.0,6275.0,2.636843588436822,2379.73918040393,7.7751662984471865,5.402677381872279,6.79794041297493,23,Developed,High density
48,491,021506,1400000US48491021506,48491021506,215.06,Census Tract 215.06,TX,Williamson County,Texas,CT,3907396,4199,3897,3.915573257719631,995.2565674303211,6.904004822233584,612.0,91.0,1624.0,3897.0,3.915573257719631,995.2565674303211,6.904004822233584,6.418364935936212,7.393263094763838,23,Developed,Medium density
48,491,020808,1400000US48491020808,48491020808,208.08,Census Tract 208.08,TX,Williamson County,Texas,CT,121505394,1073383,2023,122.63301590865098,16.496373223887176,2.8619936151020866,335.0,89.0,1563.0,2023.0,122.63301590865098,16.496373223887176,2.8619936151020866,5.817111159963204,7.355001921105257,82,Agriculture,Low density
48,309,002900,1400000US48309002900,48309002900,29,Census Tract 29,TX,McLennan County,Texas,CT,64092250,13278306,4666,77.34265837434299,60.32893228748729,4.116251710184006,2644.0,167.0,20627.0,4666.0,77.34265837434299,60.32893228748729,4.116251710184006,7.8804263442924,9.93440465517085,71,Grassland,Low density
48,451,000801,1400000US48451000801,48451000801,8.01,Census Tract 8.01,TX,Tom Green County,Texas,CT,31110250,6944,4787,31.116962213405237,153.83892448015868,5.042385379677565,160.0,46.0,1212.0,4787.0,31.116962213405237,153.83892448015868,5.042385379677565,5.081404364984463,7.10085190894405,82,Agriculture,Low density
48,451,000900,1400000US48451000900,48451000900,9,Census Tract 9,TX,Tom Green County,Texas,CT,3213963,0,1768,3.211283598903719,550.5586615282334,6.312748200268575,62.0,31.0,767.0,1768.0,3.211283598903719,550.5586615282334,6.312748200268575,4.143134726391533,6.643789733147672,23,Developed,Medium density
48,061,013002,1400000US48061013002,48061013002,130.02,Census Tract 130.02,TX,Cameron County,Texas,CT,2573557,308394,4688,2.8966835588218847,1618.4025299286282,7.389812551513748,177.0,63.0,964.0,4688.0,2.8966835588218847,1618.4025299286282,7.389812551513748,5.181783550292085,6.872128101338986,23,Developed,High density
48,061,013903,1400000US48061013903,48061013903,139.03,Census Tract 139.03,TX,Cameron County,Texas,CT,1184335,0,3630,1.1815991241863266,3072.1078965759157,8.030444672667997,20.0,6.0,113.0,3630.0,1.1815991241863266,3072.1078965759157,8.030444672667997,3.044522437723423,4.736198448394496,23,Developed,High density
48,029,181726,1400000US48029181726,48029181726,1817.26,Census Tract 1817.26,TX,Bexar County,Texas,CT,6757288,9136,14628,6.764597436867142,2162.4346661454256,7.679452360986374,13.0,8.0,24.0,14628.0,6.764597436867142,2162.4346661454256,7.679452360986374,2.6390573296152584,3.2188758248682006,23,Developed,High density
48,029,181723,1400000US48029181723,48029181723,1817.23,Census Tract 1817.23,TX,Bexar County,Texas,CT,1343243,0,4323,1.3571431801025948,3185.367663029628,8.066636883381852,3.0,3.0,4.0,4323.0,1.3571431801025948,3185.367663029628,8.066636883381852,1.3862943611198906,1.6094379124341003,23,Developed,High density
48,453,000500,1400000US48453000500,48453000500,5,Census Tract 5,TX,Travis County,Texas,CT,1152032,0,3945,1.1568674118174938,3410.070989727524,8.134781594200767,713.0,89.0,1940.0,3945.0,1.1568674118174938,3410.070989727524,8.134781594200767,6.570882962339584,7.57095858316901,22,Developed,High density
48,029,110300,1400000US48029110300,48029110300,1103,Census Tract 1103,TX,Bexar County,Texas,CT,1557586,0,2701,1.528692891410332,1766.8689474366092,7.4775301156971645,3.0,3.0,6.0,2701.0,1.528692891410332,1766.8689474366092,7.4775301156971645,1.3862943611198906,1.9459101490553132,23,Developed,High density
48,029,171917,1400000US48029171917,48029171917,1719.17,Census Tract 1719.17,TX,Bexar County,Texas,CT,3122652,0,9075,3.134637137402104,2895.071934074352,7.971110592311193,13.0,13.0,47.0,9075.0,3.134637137402104,2895.071934074352,7.971110592311193,2.6390573296152584,3.871201010907891,23,Developed,High density
48,029,181815,1400000US48029181815,48029181815,1818.15,Census Tract 1818.15,TX,Bexar County,Texas,CT,3164876,5678,2970,3.2010957313899597,927.807303879158,6.833901294133079,1031.0,88.0,3440.0,2970.0,3.2010957313899597,927.807303879158,6.833901294133079,6.939253946041508,8.14351740579748,23,Developed,Medium density
48,367,140409,1400000US48367140409,48367140409,1404.09,Census Tract 1404.09,TX,Parker County,Texas,CT,16173714,0,4073,16.1255144098001,252.58108960075592,5.5356836519623895,20.0,15.0,30.0,4073.0,16.1255144098001,252.58108960075592,5.5356836519623895,3.044522437723423,3.4339872044851463,71,Grassland,Low density
48,029,191809,1400000US48029191809,48029191809,1918.09,Census Tract 1918.09,TX,Bexar County,Texas,CT,7744697,1486,8121,7.7691411316040755,1045.2892877649756,6.953005172128508,206.0,65.0,751.0,8121.0,7.7691411316040755,1045.2892877649756,6.953005172128508,5.332718793265369,6.62273632394984,22,Developed,Medium density
48,029,181817,1400000US48029181817,48029181817,1818.17,Census Tract 1818.17,TX,Bexar County,Texas,CT,2088696,0,2941,2.084218715533189,1411.0803142114705,7.252819296188762,32.0,19.0,194.0,2941.0,2.084218715533189,1411.0803142114705,7.252819296188762,3.4965075614664802,5.272999558563747,22,Developed,High density
48,029,181816,1400000US48029181816,48029181816,1818.16,Census Tract 1818.16,TX,Bexar County,Texas,CT,2479344,11274,4345,2.4773851047594877,1753.865392850106,7.470147433727721,214.0,65.0,889.0,4345.0,2.4773851047594877,1753.865392850106,7.470147433727721,5.3706380281276624,6.7912214627261855,23,Developed,High density
48,029,121903,1400000US48029121903,48029121903,1219.03,Census Tract 1219.03,TX,Bexar County,Texas,CT,8319094,0,5734,8.327468320481124,688.5646128364635,6.536060402540431,161.0,33.0,468.0,5734.0,8.327468320481124,688.5646128364635,6.536060402540431,5.087596335232384,6.150602768446279,42,Forest,Medium density
48,453,001911,1400000US48453001911,48453001911,19.11,Census Tract 19.11,TX,Travis County,Texas,CT,3274084,73868,3006,3.3594028300763057,894.8018895166917,6.797719283077396,3689.0,141.0,22407.0,3006.0,3.3594028300763057,894.8018895166917,6.797719283077396,8.213381737034572,10.017173316939944,42,Forest,Medium density
48,029,182106,1400000US48029182106,48029182106,1821.06,Census Tract 1821.06,TX,Bexar County,Texas,CT,28492662,34675,10515,28.506662382902324,368.86114055592384,5.913127639402378,445.0,77.0,1340.0,10515.0,28.506662382902324,368.86114055592384,5.913127639402378,6.100318952020064,7.201170883281678,42,Forest,Medium density
48,029,980004,1400000US48029980004,48029980004,9800.04,Census Tract 9800.04,TX,Bexar County,Texas,CT,9788992,0,0,9.822721115760762,0.0,0.0,230.0,49.0,768.0,0.0,9.822721115760762,0.0,0.0,5.442417710521793,6.645090969505644,24,Developed,Low density
48,029,191814,1400000US48029191814,48029191814,1918.14,Census Tract 1918.14,TX,Bexar County,Texas,CT,9003466,41955,5835,9.063447035329585,643.7947921199294,6.468932114422719,631.0,63.0,1826.0,5835.0,9.063447035329585,643.7947921199294,6.468932114422719,6.448889394146858,7.510430556378006,22,Developed,Medium density
48,367,140410,1400000US48367140410,48367140410,1404.10,Census Tract 1404.10,TX,Parker County,Texas,CT,78533199,119066,4786,78.69364992973574,60.81812197392471,4.124196557302448,6.0,5.0,12.0,4786.0,78.69364992973574,60.81812197392471,4.124196557302448,1.9459101490553132,2.5649493574615367,71,Grassland,Low density
48,367,140502,1400000US48367140502,48367140502,1405.02,Census Tract 1405.02,TX,Parker County,Texas,CT,345839283,2253621,6478,348.05330932064146,18.61209138520844,2.976146283435914,1030.0,125.0,3481.0,6478.0,348.05330932064146,18.61209138520844,2.976146283435914,6.93828448401696,8.155362120328135,71,Grassland,Low density
48,027,023204,1400000US48027023204,48027023204,232.04,Census Tract 232.04,TX,Bell County,Texas,CT,24844143,75934,3717,24.895515945903988,149.30399546957577,5.012659879702843,6.0,6.0,38.0,3717.0,24.895515945903988,149.30399546957577,5.012659879702843,1.9459101490553132,3.6635616461296463,42,Forest,Low density
48,027,022104,1400000US48027022104,48027022104,221.04,Census Tract 221.04,TX,Bell County,Texas,CT,1785532,0,4514,1.780302848038065,2535.52366383873,7.83854978629054,39.0,17.0,140.0,4514.0,1.780302848038065,2535.52366383873,7.83854978629054,3.6888794541139363,4.948759890378168,23,Developed,High density
48,027,023202,1400000US48027023202,48027023202,232.02,Census Tract 232.02,TX,Bell County,Texas,CT,9021129,91132,4970,9.131970516619763,544.2417921690428,6.301229351633347,10.0,9.0,103.0,4970.0,9.131970516619763,544.2417921690428,6.301229351633347,2.3978952727983707,4.6443908991413725,23,Developed,Medium density
48,453,001916,1400000US48453001916,48453001916,19.16,Census Tract 19.16,TX,Travis County,Texas,CT,13455400,72,3175,13.463303086519783,235.82622923931564,5.4673266622445515,1103.0,95.0,2491.0,3175.0,13.463303086519783,235.82622923931564,5.4673266622445515,7.00669522683704,7.820840879907344,42,Forest,Low density
48,029,171918,1400000US48029171918,48029171918,1719.18,Census Tract 1719.18,TX,Bexar County,Texas,CT,8378557,42012,8107,8.386960965215994,966.6194982452998,6.8748389296751515,153.0,44.0,496.0,8107.0,8.386960965215994,966.6194982452998,6.8748389296751515,5.0369526024136295,6.208590026096629,23,Developed,Medium density
48,453,001915,1400000US48453001915,48453001915,19.15,Census Tract 19.15,TX,Travis County,Texas,CT,6181361,0,3233,6.190569389448322,522.2459836264127,6.260051685475174,700.0,112.0,2754.0,3233.0,6.190569389448322,522.2459836264127,6.260051685475174,6.55250788703459,7.9211727215870145,23,Developed,Medium density
48,121,021748,1400000US48121021748,48121021748,217.48,Census Tract 217.48,TX,Denton County,Texas,CT,2872772,24312,3944,2.8715656624614025,1373.466764684512,7.225821127381722,56.0,26.0,150.0,3944.0,2.8715656624614025,1373.466764684512,7.225821127381722,4.04305126783455,5.017279836814924,23,Developed,Medium density
48,121,021305,1400000US48121021305,48121021305,213.05,Census Tract 213.05,TX,Denton County,Texas,CT,2287247,0,4091,2.2840422917964314,1791.1227014900721,7.4911560630044445,89.0,38.0,252.0,4091.0,2.2840422917964314,1791.1227014900721,7.4911560630044445,4.499809670330265,5.53338948872752,22,Developed,High density
48,121,021513,1400000US48121021513,48121021513,215.13,Census Tract 215.13,TX,Denton County,Texas,CT,3843902,1510990,3264,5.349489948146935,610.1516278445669,6.415345091795879,303.0,81.0,1299.0,3264.0,5.349489948146935,610.1516278445669,6.415345091795879,5.717027701406222,7.170119543449628,22,Developed,Medium density
48,121,021626,1400000US48121021626,48121021626,216.26,Census Tract 216.26,TX,Denton County,Texas,CT,3384782,39053,2243,3.4137289908735897,657.0527437873753,6.489285085844432,35.0,21.0,180.0,2243.0,3.4137289908735897,657.0527437873753,6.489285085844432,3.58351893845611,5.198497031265826,23,Developed,Medium density
